packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,57546,853,192.168.1.129,10.215.173.2,inbound
2,75,dns,52573,53,10.215.173.1,10.215.173.2,inbound
3,91,dns,53,52573,10.215.173.2,10.215.173.1,inbound
4,60,tcp,52460,443,10.215.173.1,34.111.202.166,outbound
5,48,tcp,443,52460,34.111.202.166,10.215.173.1,inbound
6,40,tcp,52460,443,10.215.173.1,34.111.202.166,outbound
7,552,tls,52460,443,10.215.173.1,34.111.202.166,outbound
8,104,tls,52460,443,10.215.173.1,34.111.202.166,outbound
9,40,tcp,443,52460,34.111.202.166,10.215.173.1,inbound
10,258,tls,443,52460,34.111.202.166,10.215.173.1,inbound
11,40,tcp,52460,443,10.215.173.1,34.111.202.166,outbound
12,104,tls,52460,443,10.215.173.1,34.111.202.166,outbound
13,10000,tls,52460,443,10.215.173.1,34.111.202.166,outbound
14,40,tcp,443,52460,34.111.202.166,10.215.173.1,inbound
15,6921,tls,52460,443,10.215.173.1,34.111.202.166,outbound
16,40,tcp,443,52460,34.111.202.166,10.215.173.1,inbound
17,804,tls,443,52460,34.111.202.166,10.215.173.1,inbound
18,40,tcp,52460,443,10.215.173.1,34.111.202.166,outbound
19,60,tcp,57546,853,192.168.1.129,10.215.173.2,inbound
20,60,tcp,57546,853,192.168.1.129,10.215.173.2,inbound
