packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,75,dns,48044,53,10.215.173.1,10.215.173.2,inbound
2,91,dns,53,48044,10.215.173.2,10.215.173.1,inbound
3,60,tcp,52254,443,10.215.173.1,34.111.202.166,outbound
4,48,tcp,443,52254,34.111.202.166,10.215.173.1,inbound
5,40,tcp,52254,443,10.215.173.1,34.111.202.166,outbound
6,552,tls,52254,443,10.215.173.1,34.111.202.166,outbound
7,104,tls,52254,443,10.215.173.1,34.111.202.166,outbound
8,40,tcp,443,52254,34.111.202.166,10.215.173.1,inbound
9,258,tls,443,52254,34.111.202.166,10.215.173.1,inbound
10,40,tcp,52254,443,10.215.173.1,34.111.202.166,outbound
11,104,tls,52254,443,10.215.173.1,34.111.202.166,outbound
12,40,tcp,443,52254,34.111.202.166,10.215.173.1,inbound
13,7800,tls,52254,443,10.215.173.1,34.111.202.166,outbound
14,40,tcp,443,52254,34.111.202.166,10.215.173.1,inbound
15,60,tcp,57342,853,192.168.1.129,10.215.173.2,inbound
16,804,tls,443,52254,34.111.202.166,10.215.173.1,inbound
17,40,tcp,52254,443,10.215.173.1,34.111.202.166,outbound
18,60,tcp,57342,853,192.168.1.129,10.215.173.2,inbound
