packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,57182,853,192.168.1.129,10.215.173.2,inbound
2,75,dns,3970,53,10.215.173.1,10.215.173.2,inbound
3,91,dns,53,3970,10.215.173.2,10.215.173.1,inbound
4,60,tcp,52096,443,10.215.173.1,34.111.202.166,outbound
5,48,tcp,443,52096,34.111.202.166,10.215.173.1,inbound
6,40,tcp,52096,443,10.215.173.1,34.111.202.166,outbound
7,552,tls,52096,443,10.215.173.1,34.111.202.166,outbound
8,104,tls,52096,443,10.215.173.1,34.111.202.166,outbound
9,40,tcp,443,52096,34.111.202.166,10.215.173.1,inbound
10,258,tls,443,52096,34.111.202.166,10.215.173.1,inbound
11,40,tcp,52096,443,10.215.173.1,34.111.202.166,outbound
12,104,tls,52096,443,10.215.173.1,34.111.202.166,outbound
13,40,tcp,443,52096,34.111.202.166,10.215.173.1,inbound
14,9948,tls,52096,443,10.215.173.1,34.111.202.166,outbound
15,40,tcp,443,52096,34.111.202.166,10.215.173.1,inbound
16,60,tcp,57182,853,192.168.1.129,10.215.173.2,inbound
17,804,tls,443,52096,34.111.202.166,10.215.173.1,inbound
18,40,tcp,52096,443,10.215.173.1,34.111.202.166,outbound
