frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,52330,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,52330,Unknown
8,6,52330,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,52330,Unknown
12,6,52330,Unknown
13,6,443,Encrypted
14,6,52330,Unknown
15,6,52330,Unknown
16,6,52330,Unknown
17,6,443,Encrypted
18,6,52330,Unknown
19,6,52330,Unknown
20,6,443,Encrypted
21,6,52330,Unknown
22,6,443,Encrypted
23,6,52330,Unknown
24,6,443,Encrypted
25,6,52330,Unknown
26,6,443,Encrypted
27,6,443,Encrypted
28,6,52330,Unknown
29,6,443,Encrypted
30,6,52330,Unknown
31,6,52330,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,52330,Unknown
35,6,443,Encrypted
36,6,443,Encrypted
37,6,52330,Unknown
38,6,443,Encrypted
39,6,52330,Unknown
40,6,443,Encrypted
41,6,52330,Unknown
42,6,52338,Unknown
43,6,443,Encrypted
44,6,443,Encrypted
45,6,52330,Unknown
46,6,443,Encrypted
47,6,52334,Unknown
48,6,443,Encrypted
49,6,443,Encrypted
50,6,52338,Unknown
51,6,443,Encrypted
52,6,52334,Unknown
53,6,52338,Unknown
54,6,443,Encrypted
55,6,443,Encrypted
56,6,52338,Unknown
57,6,52334,Unknown
58,6,443,Encrypted
59,6,443,Encrypted
60,6,52334,Unknown
61,6,52338,Unknown
62,6,443,Encrypted
63,6,52338,Unknown
64,6,52334,Unknown
65,6,443,Encrypted
66,6,52334,Unknown
67,6,52334,Unknown
68,6,443,Encrypted
69,6,52338,Unknown
70,6,443,Encrypted
71,6,443,Encrypted
72,6,52330,Unknown
73,6,52330,Unknown
74,6,443,Encrypted
75,6,52334,Unknown
76,6,52334,Unknown
77,6,443,Encrypted
78,6,52338,Unknown
79,6,52338,Unknown
