packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,59,dns,59425,53,10.215.173.1,10.215.173.2,inbound
2,187,dns,53,59425,10.215.173.2,10.215.173.1,inbound
3,60,tcp,59776,443,10.215.173.1,3.36.173.142,outbound
4,48,tcp,443,59776,3.36.173.142,10.215.173.1,inbound
5,40,tcp,59776,443,10.215.173.1,3.36.173.142,outbound
6,552,tls,59776,443,10.215.173.1,3.36.173.142,outbound
7,45,tls,59776,443,10.215.173.1,3.36.173.142,outbound
8,40,tcp,443,59776,3.36.173.142,10.215.173.1,inbound
9,5460,tls,443,59776,3.36.173.142,10.215.173.1,inbound
10,40,tcp,59776,443,10.215.173.1,3.36.173.142,outbound
11,166,tls,59776,443,10.215.173.1,3.36.173.142,outbound
12,40,tcp,443,59776,3.36.173.142,10.215.173.1,inbound
13,211,tls,443,59776,3.36.173.142,10.215.173.1,inbound
14,308,tls,59776,443,10.215.173.1,3.36.173.142,outbound
15,40,tcp,443,59776,3.36.173.142,10.215.173.1,inbound
16,859,tls,443,59776,3.36.173.142,10.215.173.1,inbound
17,87,tls,59776,443,10.215.173.1,3.36.173.142,outbound
18,40,tcp,443,59776,3.36.173.142,10.215.173.1,inbound
19,83,tls,443,59776,3.36.173.142,10.215.173.1,inbound
20,285,tls,59776,443,10.215.173.1,3.36.173.142,outbound
21,40,tcp,443,59776,3.36.173.142,10.215.173.1,inbound
22,131,tls,443,59776,3.36.173.142,10.215.173.1,inbound
23,103,tls,59776,443,10.215.173.1,3.36.173.142,outbound
24,40,tcp,443,59776,3.36.173.142,10.215.173.1,inbound
25,60,tcp,48056,443,10.215.173.1,3.33.160.75,outbound
26,48,tcp,443,48056,3.33.160.75,10.215.173.1,inbound
27,40,tcp,48056,443,10.215.173.1,3.33.160.75,outbound
28,552,tls,48056,443,10.215.173.1,3.33.160.75,outbound
29,45,tls,48056,443,10.215.173.1,3.33.160.75,outbound
30,40,tcp,443,48056,3.33.160.75,10.215.173.1,inbound
31,196,tls,443,48056,3.33.160.75,10.215.173.1,inbound
32,40,tcp,48056,443,10.215.173.1,3.33.160.75,outbound
33,91,tls,48056,443,10.215.173.1,3.33.160.75,outbound
34,40,tcp,443,48056,3.33.160.75,10.215.173.1,inbound
35,606,tls,48056,443,10.215.173.1,3.33.160.75,outbound
36,40,tcp,443,48056,3.33.160.75,10.215.173.1,inbound
37,96,tls,443,59776,3.36.173.142,10.215.173.1,inbound
38,40,tcp,59776,443,10.215.173.1,3.36.173.142,outbound
39,118,tls,443,48056,3.33.160.75,10.215.173.1,inbound
40,78,tls,48056,443,10.215.173.1,3.33.160.75,outbound
41,40,tcp,443,48056,3.33.160.75,10.215.173.1,inbound
42,3144,tls,443,48056,3.33.160.75,10.215.173.1,inbound
43,40,tcp,48056,443,10.215.173.1,3.33.160.75,outbound
44,87,tls,59776,443,10.215.173.1,3.36.173.142,outbound
