frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,53562,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,53562,Unknown
9,6,53562,Unknown
10,6,443,Encrypted
11,6,53562,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,53562,Unknown
15,6,443,Encrypted
16,6,53562,Unknown
17,6,53562,Unknown
18,6,443,Encrypted
19,6,53562,Unknown
20,6,53562,Unknown
21,6,443,Encrypted
22,6,53562,Unknown
23,6,53562,Unknown
24,6,443,Encrypted
25,6,53562,Unknown
26,6,443,Encrypted
27,6,48204,Unknown
28,6,443,Encrypted
29,6,443,Encrypted
30,6,443,Encrypted
31,6,48204,Unknown
32,6,48204,Unknown
33,6,443,Encrypted
34,6,443,Encrypted
35,6,48204,Unknown
36,6,443,Encrypted
37,6,48204,Unknown
38,6,48204,Unknown
39,6,443,Encrypted
40,6,48204,Unknown
41,6,53562,Unknown
42,6,443,Encrypted
43,6,48204,Unknown
44,6,443,Encrypted
45,17,,Unknown
46,17,,Unknown
47,6,443,Encrypted
48,6,38126,Unknown
49,6,443,Encrypted
50,6,443,Encrypted
51,6,443,Encrypted
52,6,38126,Unknown
53,6,38126,Unknown
54,6,443,Encrypted
55,6,443,Encrypted
56,6,38126,Unknown
57,6,443,Encrypted
58,6,38126,Unknown
59,6,38126,Unknown
60,6,443,Encrypted
